06087-2015Q4,2015-12-31T00:00:00Z,39880,928518423
06105-2015Q4,2015-12-31T00:00:00Z,800,28065402
06007-2015Q4,2015-12-31T00:00:00Z,17120,812119176
06079-2015Q4,2015-12-31T00:00:00Z,40800,1291311206
06009-2018Q4,2018-12-31T00:00:00Z,0,102680886
06019-2018Q4,2018-12-31T00:00:00Z,126120,3991102301
06043-2018Q4,2018-12-31T00:00:00Z,0,48725126
06063-2018Q4,2018-12-31T00:00:00Z,0,53978583
06093-2018Q4,2018-12-31T00:00:00Z,1040,146639609
06047-2018Q4,2018-12-31T00:00:00Z,960,805653260
06083-2018Q4,2018-12-31T00:00:00Z,44216,1951320620
06109-2019Q1,2019-03-31T00:00:00Z,0,160406908
06067-2019Q1,2019-03-31T00:00:00Z,0,5974140109
06029-2018Q2,2018-06-30T00:00:00Z,0,3828152942
06105-2019Q1,2019-03-31T00:00:00Z,0,18246456
06103-2019Q1,2019-03-31T00:00:00Z,0,208092575
06043-2019Q1,2019-03-31T00:00:00Z,0,33267983
06019-2024Q1,2024-03-31T00:00:00Z,0,5318744283
06037-2019Q1,2019-03-31T00:00:00Z,0,39275800568
06013-2023Q2,2023-06-30T00:00:00Z,0,5661266371
06011-2023Q2,2023-06-30T00:00:00Z,0,170585362
06063-2021Q1,2021-03-31T00:00:00Z,0,60899935
06081-2021Q1,2021-03-31T00:00:00Z,200,4220110973
06013-2019Q1,2019-03-31T00:00:00Z,0,3937785678
06085-2019Q1,2019-03-31T00:00:00Z,0,10428981423
06023-2025Q2,2025-06-30T00:00:00Z,0,571966167
06055-2025Q2,2025-06-30T00:00:00Z,0,1158570794
06011-2025Q2,2025-06-30T00:00:00Z,0,166084379
06075-2015Q3,2015-09-30T00:00:00Z,6050592,4723325380
06005-2024Q3,2024-09-30T00:00:00Z,0,149602531
06019-2018Q3,2018-09-30T00:00:00Z,146975,3911005171
06023-2022Q2,2022-06-30T00:00:00Z,0,601183142
06027-2020Q4,2020-12-31T00:00:00Z,6400,98246256
06015-2020Q4,2020-12-31T00:00:00Z,0,80858775
06087-2020Q4,2020-12-31T00:00:00Z,1080,1152470713
06073-2020Q4,2020-12-31T00:00:00Z,62880,16867775493
06087-2016Q4,2016-12-31T00:00:00Z,56120,956591086
06075-2016Q4,2016-12-31T00:00:00Z,3199864,5210036952
06011-2016Q4,2016-12-31T00:00:00Z,0,87103139
06047-2016Q4,2016-12-31T00:00:00Z,2880,723810598
06027-2016Q4,2016-12-31T00:00:00Z,0,85851428
06045-2016Q4,2016-12-31T00:00:00Z,4400,357495613
06041-2016Q4,2016-12-31T00:00:00Z,26560,1364928780
06065-2016Q4,2016-12-31T00:00:00Z,1241754,9278848713
06095-2021Q4,2021-12-31T00:00:00Z,1720,2637263426
06105-2020Q4,2020-12-31T00:00:00Z,400,38807141
06005-2022Q2,2022-06-30T00:00:00Z,0,162451497
06109-2020Q4,2020-12-31T00:00:00Z,0,231436437
06089-2020Q4,2020-12-31T00:00:00Z,0,1003744430
06075-2018Q3,2018-09-30T00:00:00Z,5044794,5168868635
06001-2020Q4,2020-12-31T00:00:00Z,44960,9207371094
06103-2018Q3,2018-09-30T00:00:00Z,1360,211521692
06107-2018Q3,2018-09-30T00:00:00Z,26000,1822691605
06031-2018Q3,2018-09-30T00:00:00Z,800,445289453
06023-2018Q3,2018-09-30T00:00:00Z,15000,523308481
06091-2022Q3,2022-09-30T00:00:00Z,640,9977950
06101-2022Q3,2022-09-30T00:00:00Z,0,590005890
06043-2022Q3,2022-09-30T00:00:00Z,0,74629758
06097-2020Q3,2020-09-30T00:00:00Z,4000,2645934821
06081-2020Q2,2020-06-30T00:00:00Z,1200,3245888151
06107-2020Q2,2020-06-30T00:00:00Z,0,2578668258
06059-2020Q2,2020-06-30T00:00:00Z,5584,13730412998
